edu_complete,ever_smoke,age_first_smoke,days_per_month_smoke,ever_drink,age_first_drink,days_per_month_drink,ever_marijuana,age_first_marijuana,days_per_month_marijuana,gang_around,ever_attack,drug_sell,gender,race,parent_religion,parents_income,age_months,family_struct,residency_change,rural_urban,sampling_weight
10,0,,,0,,,0,,,0,0,0,2,1,6,25000,202,3,1,0,343910
8,0,,,0,,,0,,,0,0,0,1,1,3,24800,182,6,1,1,261751
6,0,,,0,,,0,,,1,0,0,2,1,12,1000,149,2,1,1,287540
6,0,,,0,,,0,,,0,0,0,2,1,,,155,1,,,287540
7,0,,,1,13,0,0,,,1,0,0,1,1,,,171,2,,1,250427
7,0,,,0,,,0,,,0,0,0,2,1,1,,189,4,3,1,253912
9,1,16,0,0,,,0,,,0,0,0,1,1,1,10000,199,1,1,1,298653
6,1,12,0,0,,,0,,,0,0,0,1,1,1,10000,163,1,1,1,250427
6,0,,,0,,,0,,,1,1,0,1,1,3,55000,166,3,1,1,250427
9,1,11,1,1,11,2,1,15,4,1,1,1,1,5,1,12319,196,4,1,1,310600
5,0,,,0,,,0,,,1,0,0,1,1,25,25500,148,1,1,1,292636
7,1,12,0,1,12,0,1,13,0,1,0,0,1,1,5,38400,164,4,3,,260444
7,1,12,0,1,13,1,1,14,1,1,0,0,2,1,25,,171,,1,,280961
7,1,14,0,1,13,0,1,13,0,0,0,0,1,1,,,173,4,,1,254466
6,0,,,0,,,0,,,0,0,0,1,1,,,161,4,,1,285920
9,0,,,0,,,0,,,1,0,0,2,1,3,33700,189,5,1,1,258008
9,1,12,0,1,13,0,1,13,0,1,1,0,2,1,27,,189,4,1,1,258008
6,0,,,0,,,0,,,1,0,0,1,1,27,,160,4,1,1,254466
8,1,12,10,1,12,6,1,13,3,1,0,0,2,1,1,40000,183,1,1,1,284184
6,0,,,0,,,0,,,1,0,0,1,1,,,153,1,,1,285920
7,0,,,0,,,0,,,0,0,0,2,1,7,9591,172,4,1,1,279674
7,0,,,0,,,0,,,1,0,0,2,5,,,175,1,,1,279674
9,0,,,0,,,0,,,0,0,0,1,1,1,16998,186,1,1,0,303847
8,1,5,29,1,11,0,1,11,4,0,1,1,1,1,5,3000,177,2,1,0,303847
8,1,11,1,1,14,3,1,14,5,1,0,1,1,1,11,,185,4,1,0,291303
9,0,,,0,,,0,,,0,0,0,2,4,27,8000,197,1,1,0,349932
5,0,,,0,,,0,,,1,0,0,1,4,27,8000,153,1,1,0,313150
8,0,,,1,13,0,0,,,0,0,0,2,3,6,53000,173,4,1,0,300656
8,1,14,0,1,14,0,1,15,2,1,0,0,1,1,2,16000,187,1,2,0,291303
6,1,13,0,1,12,0,0,,,0,0,0,1,1,1,24000,158,2,1,0,206185
6,0,,,0,,,0,,,0,0,0,2,3,12,,158,8,1,0,275903
6,1,13,30,1,13,1,1,13,1,1,1,1,2,,4,46000,159,6,1,0,183795
6,0,,,0,,,0,,,1,0,0,2,1,12,55000,152,3,1,0,293658
10,1,12,30,1,12,3,1,13,,1,1,0,1,3,23,32929,206,2,5,0,305008
8,1,14,0,0,,,0,,,1,0,0,2,1,12,90254,178,1,2,0,285624
7,1,13,3,0,,,0,,,0,1,0,2,1,12,90254,166,1,2,0,275903
8,0,,,1,14,0,0,,,1,0,0,2,1,,,175,1,,0,275903
10,1,15,0,1,12,0,0,,,1,1,0,1,1,1,30000,202,4,1,0,305008
10,1,13,0,1,13,0,1,13,0,0,0,0,2,1,8,15000,198,1,5,0,314432
7,0,,,0,,,0,,,1,0,0,1,1,8,15000,170,1,3,0,250427
7,1,12,0,1,11,0,1,12,0,0,0,0,2,1,1,11000,163,4,1,0,270155
9,0,,,1,14,20,1,16,3,0,0,0,1,1,,,200,4,,0,298653
7,0,,,1,10,0,0,,,1,0,0,2,1,,,173,4,,0,270155
6,1,8,0,1,11,0,1,12,0,0,1,0,1,1,1,31000,163,,3,0,250427
6,1,12,0,0,,,0,,,0,0,0,2,1,3,13999,159,4,2,0,287540
7,1,12,30,1,13,2,1,12,5,1,0,1,2,1,1,4777,169,2,1,0,270155
6,1,11,0,1,12,0,1,13,0,1,0,0,1,1,13,20000,156,2,2,1,308179
8,1,12,0,1,13,1,0,,,1,0,0,2,1,5,39000,179,1,1,1,306309
7,1,13,25,1,12,3,1,14,15,0,0,0,2,1,4,34000,170,2,1,1,295884
6,0,,,0,,,0,,,0,0,0,2,1,1,18000,162,1,1,1,314925
9,0,,,0,,,0,,,1,1,0,1,5,25,,195,3,2,1,327097
9,1,13,0,1,14,2,1,15,1,1,0,1,1,1,2,30000,192,1,3,1,232641
8,1,13,0,1,9,1,0,,,0,1,0,1,1,1,55000,183,1,1,1,279446
9,1,14,0,1,14,0,0,,,0,1,0,1,1,4,,199,1,1,1,305681
9,0,,,0,,,0,,,1,0,0,1,1,2,,195,1,1,1,267910
7,0,,,1,12,2,0,,,1,1,0,2,1,2,,164,1,1,1,276511
7,0,,,0,,,0,,,1,1,0,2,1,1,34000,176,1,1,1,286254
7,1,13,0,0,,,0,,,1,0,0,2,1,12,8000,166,1,1,1,276511
8,1,9,0,1,11,0,0,,,0,0,0,2,5,22,25000,170,1,1,1,276511
8,1,12,0,1,12,0,1,13,0,1,1,1,1,1,2,15800,178,4,1,1,279446
6,1,10,0,0,,,1,12,0,1,1,0,1,1,2,15800,158,4,1,1,288002
6,0,,,0,,,0,,,1,0,0,1,1,4,776,164,2,2,1,256319
7,0,,,1,10,0,1,15,0,0,1,0,1,2,2,26000,183,1,2,1,166897
7,0,,,0,,,0,,,0,0,0,2,1,4,40000,178,2,1,1,286254
8,1,13,30,1,13,0,1,13,30,1,1,1,1,1,4,16000,188,4,3,1,279597
10,1,13,30,1,15,0,1,14,0,0,1,0,2,5,1,22000,206,4,3,1,335870
9,0,,,0,,,0,,,1,0,0,1,1,6,1000,191,1,3,1,279597
6,0,,,0,,,0,,,0,0,0,2,1,6,1000,158,1,1,1,307145
8,0,,,0,,,0,,,0,0,0,1,,18,,180,4,2,1,226948
10,1,12,30,1,9,0,0,,,1,1,0,1,1,1,24000,201,3,2,1,328519
6,0,,,0,,,0,,,0,1,0,2,5,13,16000,160,1,1,1,297170
7,0,,,0,,,0,,,1,0,0,2,1,1,41000,176,1,2,1,307641
6,0,,,0,,,0,,,1,0,0,2,4,1,41000,162,1,1,1,297170
6,0,,,0,,,0,,,0,0,0,1,1,12,18300,162,4,1,1,209666
9,0,,,0,,,0,,,0,0,0,1,5,,,195,1,,1,216746
7,1,11,0,1,13,0,0,,,1,0,0,1,5,,,174,1,,1,194495
6,1,13,2,0,,,0,,,1,0,0,1,2,2,13000,165,4,1,1,185952
11,1,13,0,0,,,0,,,0,0,0,1,1,2,,194,4,1,1,267093
9,0,,,0,,,0,,,0,0,0,1,1,4,,190,1,1,1,265658
7,0,,,1,10,0,0,,,0,0,0,1,1,4,,161,1,1,1,285581
10,0,,,1,15,1,1,15,0,0,0,0,1,4,25,28000,205,5,1,1,303111
6,0,,,1,11,0,0,,,0,0,0,1,4,25,28000,153,5,1,1,285581
6,0,,,0,,,0,,,0,0,0,1,1,3,43000,169,2,2,1,254165
7,0,,,1,13,1,0,,,0,0,0,1,1,,,166,1,,1,254165
8,0,,,1,10,5,0,,,1,0,0,2,1,1,,174,1,1,1,283848
6,1,12,6,1,11,1,0,,,0,0,0,2,1,1,,152,1,1,1,291832
9,0,,,1,13,0,0,,,0,0,0,2,5,12,700,193,4,3,0,271424
9,1,15,6,1,15,3,1,15,0,1,1,1,2,2,1,0,205,1,5,1,144308
8,1,12,0,1,12,0,0,,,1,1,0,2,2,1,0,167,1,1,1,172883
10,0,,,1,12,5,1,12,20,1,0,0,2,2,2,18000,201,4,1,1,144308
7,0,,,0,,,0,,,1,0,0,1,2,2,18000,172,4,1,1,182233
8,0,,,0,,,0,,,1,0,0,1,2,2,,175,2,2,1,163060
8,0,,,0,,,0,,,1,1,0,2,1,26,,188,2,2,1,253912
10,0,,,1,16,0,1,16,0,1,0,0,2,2,2,900,205,1,1,1,144308
8,0,,,0,,,0,,,1,0,0,2,2,2,900,176,1,1,1,188139
10,1,9,0,1,1,0,1,14,0,0,0,0,2,2,3,52000,208,4,2,1,144308
8,0,,,0,,,0,,,1,1,0,1,2,3,52000,186,4,,1,188165
10,1,12,30,1,13,2,1,13,6,1,1,1,1,2,,,206,4,,1,198102
9,0,,,1,16,0,0,,,1,0,0,1,5,,,196,1,,1,309923
5,0,,,1,11,0,0,,,0,0,0,2,1,1,,149,1,1,1,298391
9,1,14,4,1,12,0,0,,,1,0,0,1,1,1,55000,196,1,1,1,309923
5,1,7,0,0,,,0,,,1,0,0,2,1,4,,152,4,1,1,298391
9,1,14,20,1,15,5,1,15,3,1,1,1,1,4,,,201,1,,1,309923
8,1,12,0,1,13,2,1,14,0,1,1,0,1,1,12,,179,4,1,1,283325
5,1,12,5,1,11,0,0,,,1,0,0,2,1,12,,147,4,1,1,298391
8,0,,,1,14,0,0,,,1,0,0,1,5,1,2000,179,1,1,1,242108
6,0,,,0,,,0,,,0,0,0,1,1,18,38000,160,1,1,1,285370
8,1,2,0,1,1,4,1,13,20,1,0,1,2,5,1,21800,183,1,1,1,171850
7,1,12,0,1,5,10,1,11,2,1,1,0,2,5,1,21800,162,1,2,1,204794
9,1,16,20,1,14,1,1,15,0,1,1,1,2,5,1,28000,192,4,3,1,289342
6,1,12,15,1,12,5,1,12,2,1,0,0,2,5,1,28000,154,4,1,1,327662
7,1,13,9,1,13,0,0,,,1,0,0,2,1,18,,172,4,2,1,292682
9,1,16,0,0,,,1,14,0,1,0,0,2,2,2,,196,4,5,1,151020
9,1,15,2,0,,,0,,,0,0,0,2,5,,,190,1,,1,265722
8,0,,,0,,,0,,,0,0,0,2,5,,,183,1,,1,292682
9,0,,,0,,,0,,,0,0,0,2,5,13,,190,7,,1,150807
7,1,12,2,1,13,0,1,13,1,0,0,0,1,5,13,,170,2,,1,190605
9,1,12,30,1,5,7,0,,,1,1,0,1,1,11,21000,178,4,5,1,273022
6,0,,,0,,,0,,,1,0,0,1,1,,,153,7,,1,294171
10,1,11,30,1,5,3,1,14,0,1,1,0,1,5,2,35000,207,1,3,1,312229
9,0,,,0,,,0,,,0,0,0,2,,,,196,,,1,265454
8,0,,,0,,,0,,,0,0,0,2,,,,175,,,1,282435
11,1,13,0,1,13,0,1,14,0,1,0,0,2,1,5,16000,204,1,2,1,314432
8,0,,,0,,,0,,,0,0,0,2,5,10,40000,180,1,2,1,279674
6,0,,,0,,,0,,,0,0,0,2,1,1,27000,147,2,1,1,287540
10,0,,,0,,,0,,,0,0,0,2,5,,,199,1,,1,314432
7,0,,,0,,,0,,,0,0,0,2,5,,,167,1,,1,270155
11,1,16,0,1,16,1,1,16,0,1,0,0,1,1,12,10000,206,1,3,1,298653
8,0,,,1,14,1,0,,,1,0,0,1,1,12,10000,171,1,1,1,250427
10,0,,,0,,,0,,,1,1,0,1,1,2,,207,1,3,1,298653
8,1,14,17,1,14,2,1,15,0,1,0,0,1,5,1,40000,190,5,1,1,212411
6,1,10,0,0,,,0,,,1,0,0,2,5,1,40000,154,5,1,1,179966
10,1,5,0,1,7,0,,,,1,,0,2,5,1,,206,4,4,1,212410
9,1,14,0,1,14,0,0,,,1,0,0,2,1,1,26000,195,1,1,1,154159
6,0,,,0,,,0,,,0,0,0,2,1,4,38000,158,4,1,1,293930
8,0,,,0,,,0,,,,0,0,2,5,1,,192,1,1,1,154159
8,0,,,1,15,0,0,,,0,0,0,2,5,1,,190,1,1,1,154159
7,0,,,0,,,0,,,0,0,0,2,5,1,,176,1,1,1,171236
5,0,,,0,,,0,,,1,0,0,1,1,,,151,10,,1,189385
6,0,,,0,,,0,,,1,0,0,1,1,13,9500,157,1,1,1,189385
8,1,12,0,1,11,0,0,,,1,0,0,1,5,13,15000,177,1,2,1,279089
7,0,,,0,,,0,,,1,0,0,2,5,22,,166,4,1,1,276158
10,0,,,0,,,0,,,1,0,0,1,5,1,,194,4,2,1,217131
9,0,,,0,,,0,,,0,0,0,2,5,1,27000,188,1,1,0,156664
6,0,,,0,,,0,,,1,0,0,2,5,1,27000,151,1,1,0,186955
9,0,,,1,15,0,0,,,1,0,0,2,1,12,22000,183,1,1,0,290535
8,1,13,0,1,13,0,0,,,0,0,0,1,1,12,22000,173,1,1,0,260152
10,0,,,1,15,0,0,,,1,0,0,1,1,2,,203,1,2,1,310252
9,0,,,0,,,0,,,0,0,0,2,1,2,,176,1,1,1,290535
7,1,9,0,1,11,0,1,10,0,0,1,1,1,5,1,28000,164,1,1,1,260152
10,1,14,,1,14,1,0,,,1,1,0,1,1,,,199,1,,1,271916
9,0,,,1,15,2,0,,,1,0,0,2,1,3,13000,192,1,4,1,263773
8,0,,,0,,,0,,,0,0,0,2,4,1,,184,6,2,1,174019
6,0,,,0,,,0,,,0,0,0,2,1,18,,154,1,1,1,298707
11,1,15,0,1,15,0,1,16,0,1,0,0,1,5,,,202,1,,1,225712
9,0,,,0,,,0,,,1,0,0,2,5,1,,187,1,2,1,156664
10,0,,,0,,,0,,,0,0,0,2,1,18,2800,205,1,2,1,326643
7,0,,,0,,,0,,,1,0,0,2,1,3,47809,170,2,3,0,280646
10,1,14,30,1,12,0,1,14,2,1,0,1,2,1,6,37000,207,4,2,1,326643
8,1,12,0,1,12,0,1,12,3,0,1,0,2,1,6,37000,181,4,1,1,290535
7,1,14,0,1,14,2,1,14,20,0,1,0,2,1,3,60000,178,1,2,1,290535
12,1,4,0,1,2,0,0,,,1,0,0,1,5,22,21000,208,1,2,1,310252
11,0,,,0,,,0,,,0,0,0,2,1,12,42000,206,1,1,1,326643
9,1,8,1,1,7,3,1,14,1,1,0,0,2,1,1,,189,9,3,1,263773
7,0,,,1,10,5,0,,,1,1,0,1,1,6,30000,174,4,2,1,283625
7,0,,,0,,,0,,,1,0,0,2,1,24,,181,2,2,1,290535
8,0,,,1,10,2,0,,,0,0,0,2,1,11,13000,185,4,2,1,263773
10,0,,,0,,,0,,,0,0,0,2,1,5,90254,193,4,1,1,263773
9,0,,,0,,,0,,,1,0,0,1,1,13,6500,189,1,1,1,280012
6,0,,,0,,,0,,,1,0,0,2,1,13,6500,160,1,1,1,289003
6,0,,,0,,,0,,,0,0,0,2,1,27,,158,4,1,1,192522
7,0,,,0,,,0,,,0,0,0,1,5,1,9000,171,1,1,1,203903
9,0,,,1,17,2,0,,,1,1,0,1,5,2,,216,1,1,1,232433
6,1,1,0,0,,,0,,,1,1,0,1,1,1,,151,1,1,1,301012
8,1,11,0,1,12,0,0,,,1,1,0,1,1,1,52000,181,2,2,1,292070
11,1,16,0,1,14,0,0,,,1,0,0,2,1,,,202,10,,1,336369
8,0,,,1,13,0,0,,,1,0,0,2,1,27,58000,181,1,1,1,179200
10,1,15,0,1,15,2,1,15,1,1,0,0,1,5,1,1500,198,1,2,1,232433
8,0,,,0,,,0,,,0,0,0,2,5,1,1500,172,1,2,1,179200
8,1,13,0,1,13,0,1,14,0,1,1,0,2,5,1,63000,187,1,2,1,161329
8,0,,,0,,,0,,,0,0,0,1,2,2,65000,174,1,2,1,174436
7,0,,,0,,,0,,,1,0,0,1,1,2,22000,163,3,2,1,267899
7,0,,,0,,,0,,,0,1,0,1,1,1,38000,170,4,1,1,203903
7,0,,,0,,,0,,,0,0,0,1,4,,,169,1,,1,267899
9,0,,,1,16,0,0,,,1,0,0,2,2,2,50000,205,2,1,1,154376
7,0,,,0,,,0,,,0,0,0,2,1,6,,170,1,1,1,289003
11,1,16,30,1,16,10,1,15,30,0,0,0,1,1,2,30000,206,,1,1,312875
7,0,,,0,,,0,,,0,0,0,1,1,1,38000,171,,1,1,286023
8,0,,,0,,,0,,,,0,0,1,1,7,30000,183,1,2,1,274215
9,1,15,0,1,15,0,0,,,0,0,0,1,1,,,197,1,,1,274215
8,1,13,0,1,12,2,1,13,0,1,0,1,2,1,,,181,1,,1,292991
8,0,,,1,14,0,0,,,1,0,0,2,5,,,184,2,,1,266003
10,1,13,0,1,15,4,1,14,0,0,0,0,2,5,1,45000,196,4,11,1,222524
11,0,,,0,,,0,,,0,0,0,2,4,,,200,1,,1,329405
8,0,,,0,,,0,,,1,0,0,2,4,,,165,1,,1,283019
10,0,,,1,10,10,1,14,2,1,1,0,2,2,13,13000,201,2,6,1,151180
9,1,13,0,1,14,1,1,13,0,0,0,0,1,1,11,11900,190,4,2,1,274215
5,0,,,0,,,0,,,0,0,0,2,1,11,11900,147,4,1,1,301233
7,0,,,1,13,0,0,,,0,0,0,2,1,2,8000,160,5,1,1,283019
6,0,,,0,,,0,,,0,0,0,1,5,1,24000,153,4,1,1,194090
8,0,,,0,,,0,,,0,0,0,1,1,4,24500,170,4,1,1,262352
9,0,,,,,,,,,,0,0,1,1,1,26000,197,4,7,1,225156
9,0,,,0,,,0,,,1,0,0,1,4,,,188,1,,1,275174
11,1,13,5,1,12,3,1,13,11,1,0,0,1,1,8,,200,1,1,1,228416
7,0,,,0,,,0,,,1,1,0,2,1,8,,160,1,1,1,189195
8,0,,,0,,,0,,,1,0,0,2,1,1,4000,174,1,1,1,176104
10,0,,,1,15,0,0,,,0,0,1,1,1,12,,199,2,3,1,298653
10,1,13,0,1,13,4,1,13,0,0,0,0,2,1,2,,205,4,2,,314432
8,1,11,0,1,7,0,1,13,1,1,0,0,2,5,27,9000,165,5,2,1,270155
6,1,12,0,1,12,0,0,,,1,0,0,2,5,1,15,159,1,2,1,193463
9,1,14,0,1,15,1,0,,,1,0,0,2,1,1,18000,197,4,2,1,228340
7,0,,,0,,,0,,,0,0,0,1,1,1,18000,170,4,2,1,204901
7,0,,,1,13,2,0,,,1,0,0,2,1,1,,162,1,2,1,193196
7,0,,,0,,,0,,,1,0,0,1,5,1,8400,165,4,1,1,204901
8,1,14,15,1,14,12,1,12,0,1,1,1,2,2,1,27,196,4,1,1,228340
9,1,12,0,1,10,0,0,,,0,0,0,2,1,1,13000,200,4,1,1,167564
7,1,13,4,1,13,2,1,13,0,1,1,0,2,1,1,22000,170,1,1,1,199685
9,1,14,0,0,,,0,,,1,0,0,1,1,1,,205,1,1,1,241415
9,1,12,2,1,2,0,1,16,3,1,0,0,1,1,7,,205,4,3,1,331837
10,1,15,0,1,14,1,0,,,1,0,0,1,1,1,,205,4,1,1,236012
9,1,14,0,1,14,0,0,,,1,0,0,2,1,1,,184,4,1,1,186126
6,1,12,1,0,,,1,13,3,1,1,0,2,1,1,10000,161,3,2,1,199685
11,0,,,0,,,0,,,1,0,0,2,1,1,2200,209,1,2,1,236011
8,0,,,0,,,0,,,1,0,0,2,1,1,2200,164,1,1,1,199685
9,1,11,0,1,14,4,1,13,1,0,0,0,1,1,6,,180,1,1,1,323169
11,1,14,1,1,10,5,1,14,0,1,0,0,1,1,6,,201,1,1,0,353508
9,1,14,1,1,13,0,0,,,0,0,0,2,1,6,,182,1,1,0,331042
7,0,,,0,,,0,,,1,0,0,1,1,1,24000,166,4,1,1,260248
11,1,11,13,1,11,8,1,12,20,1,0,1,1,1,1,50000,211,1,2,1,310365
9,1,15,0,1,15,0,0,,,0,0,0,2,1,,,192,1,,1,290641
11,0,,,1,17,0,0,,,0,0,0,1,1,,,213,1,,1,310365
10,0,,,0,,,0,,,1,0,0,1,4,22,0,198,1,,1,272016
9,0,,,1,15,0,0,,,0,0,0,2,5,1,10000,197,2,1,1,156722
9,1,13,30,1,14,1,1,13,30,0,1,1,2,1,,,189,1,,1,263870
6,0,,,0,,,0,,,0,0,0,2,1,7,35000,157,2,1,1,298816
6,0,,,0,,,0,,,0,0,0,1,1,25,0,151,1,1,1,192533
9,0,,,0,,,0,,,0,0,0,1,1,1,8000,192,1,1,0,278110
8,1,6,0,0,,,0,,,0,0,0,1,1,1,33000,174,5,2,1,290086
7,1,11,0,1,11,0,0,,,1,0,0,2,1,2,,168,2,1,0,287040
8,0,,,0,,,0,,,1,0,0,2,1,1,26000,182,1,1,1,297153
7,1,12,0,1,12,1,0,,,0,0,0,1,1,1,42000,169,1,1,0,266079
9,0,,,0,,,0,,,0,0,0,2,1,7,4000,185,1,1,0,283911
6,0,,,1,11,0,0,,,0,0,0,1,1,1,8000,168,4,1,1,250427
8,1,14,0,0,,,0,,,0,0,0,2,1,10,21000,181,4,1,1,279674
8,1,11,0,0,,,0,,,0,0,0,2,1,1,19000,171,4,3,1,279674
10,1,16,30,1,15,0,0,,,0,0,0,1,1,1,9000,197,4,2,1,298653
6,0,,,0,,,0,,,0,0,0,2,1,1,35,150,2,1,1,287540
8,1,14,13,1,14,0,1,14,0,0,0,0,1,1,13,,179,2,2,1,273022
6,1,11,0,0,,,1,12,0,0,0,0,2,1,13,,150,2,1,1,287540
7,0,,,0,,,0,,,,0,0,2,1,1,19500,158,1,1,1,308748
8,0,,,0,,,0,,,0,0,0,1,1,1,65000,178,1,1,1,312025
7,0,,,0,,,0,,,1,0,0,1,1,1,22000,167,1,1,1,286202
7,0,,,0,,,0,,,1,0,0,2,1,1,30000,160,1,1,1,308748
11,1,14,30,1,12,2,1,16,7,0,0,0,2,1,13,,207,2,1,0,320364
10,1,13,30,1,14,0,1,13,25,0,1,1,1,1,13,,195,2,2,0,266689
6,0,,,0,,,0,,,0,0,0,1,1,1,90254,158,1,1,0,286690
8,1,14,0,1,12,0,0,,,0,0,0,1,1,1,,182,1,1,0,278173
8,0,,,1,14,1,0,,,0,1,1,1,1,1,35000,182,4,1,0,278173
6,0,,,0,,,0,,,0,0,0,2,1,1,35000,162,4,1,0,275252
6,0,,,0,,,0,,,0,0,0,2,1,1,35000,162,4,1,0,275252
8,0,,,0,,,0,,,0,0,0,2,1,1,,180,1,1,0,284950
9,1,10,0,1,16,0,0,,,0,0,0,1,1,1,9500,194,1,1,0,266689
8,0,,,0,,,0,,,1,0,0,2,1,1,15000,185,1,1,0,258703
10,0,,,0,,,0,,,0,0,0,1,1,27,500,205,1,1,0,304288
9,0,,,0,,,0,,,0,0,0,1,1,27,500,190,1,1,0,266689
9,0,,,1,15,0,0,,,1,0,0,2,1,2,40000,190,1,1,0,258703
8,0,,,0,,,0,,,0,0,0,2,1,1,22000,190,2,1,0,258703
7,0,,,0,,,0,,,0,0,0,1,1,6,5000,163,1,1,0,255152
9,1,13,0,1,14,0,0,,,1,0,0,1,1,13,,196,5,1,1,267700
8,1,14,3,0,,,0,,,0,0,0,1,1,1,22000,173,1,1,1,256119
11,1,14,30,1,13,7,1,12,30,0,0,1,1,1,16,60000,203,1,1,1,305441
10,1,14,30,1,14,1,1,14,30,0,0,1,2,1,1,1000,208,2,1,0,325464
8,0,,,0,,,0,,,0,0,0,1,1,1,1000,169,2,1,0,259214
8,0,,,1,14,1,0,,,1,0,0,1,1,1,25000,187,1,1,0,270935
9,1,14,0,0,,,0,,,0,0,0,2,1,4,24000,204,1,1,0,325464
8,1,13,2,1,13,0,0,,,0,0,0,2,1,1,5000,177,1,1,0,289487
6,0,,,0,,,0,,,0,0,0,1,1,1,,157,1,1,0,291254
7,1,12,0,0,,,0,,,0,0,0,1,1,1,2000,166,1,1,0,259214
8,1,12,30,1,12,2,1,12,12,1,0,1,2,1,3,24000,178,1,1,0,289487
6,1,12,2,1,10,0,0,,,0,0,0,2,1,3,24000,156,1,1,0,297629
9,1,15,0,1,14,0,0,,,0,0,0,2,1,1,20000,192,3,4,0,279304
7,0,,,0,,,0,,,1,0,0,1,1,1,20000,173,2,1,0,275470
8,1,14,2,1,15,0,1,15,0,0,0,1,1,1,1,22000,195,4,1,0,287926
8,1,8,12,1,12,2,0,,,0,0,0,2,1,1,22000,172,4,1,0,297170
9,1,10,30,1,15,10,1,13,30,1,1,1,1,1,3,,203,8,1,0,328519
6,0,,,0,,,0,,,1,0,0,1,1,1,6000,159,4,1,0,309519
7,1,13,1,0,,,0,,,0,0,0,1,1,1,300,174,1,1,0,300324
8,0,,,1,16,0,1,16,0,0,1,0,2,4,,,205,9,,0,345875
7,0,,,0,,,0,,,0,0,0,1,4,,,153,6,,0,309519
11,1,15,3,1,15,0,1,16,0,1,0,0,2,1,3,,200,1,1,0,345875
6,0,,,0,,,0,,,0,0,0,1,1,7,52000,156,1,1,0,309519
7,1,11,0,1,12,3,1,13,0,0,1,0,2,1,19,,173,1,1,0,307641
7,1,11,2,1,12,0,0,,,0,0,0,2,3,7,35000,165,1,1,0,297170
9,1,13,0,1,13,1,1,15,0,0,0,0,2,5,1,35000,188,2,1,0,180378
5,0,,,1,12,0,0,,,0,1,0,2,5,1,35000,155,8,1,0,215253
5,0,,,0,,,0,,,0,0,0,2,1,1,,148,1,1,0,343921
9,1,14,0,1,15,0,0,,,0,0,0,2,1,2,,195,4,1,0,253912
10,1,7,4,1,15,1,0,,,0,0,0,2,1,3,,206,4,1,0,314432
8,1,7,30,1,15,1,1,15,0,0,0,0,1,1,3,,203,1,1,0,298653
10,0,,,1,15,0,0,,,0,0,0,2,1,5,1209,195,1,3,0,253912
9,0,,,0,,,0,,,0,1,0,1,1,11,1200,186,1,1,0,261751
6,1,12,0,0,,,0,,,0,0,0,1,1,11,1200,154,1,1,0,281381
8,1,13,0,1,14,0,1,14,0,0,1,0,2,1,1,18500,182,1,1,0,279674
8,0,,,0,,,0,,,0,0,0,1,1,1,13000,183,4,1,0,273022
7,0,,,0,,,0,,,0,0,0,2,1,3,19000,179,2,1,0,279674
8,0,,,0,,,0,,,0,0,0,2,1,3,1200,187,1,1,0,253912
6,0,,,0,,,0,,,0,0,0,1,1,1,,171,4,1,0,260059
10,1,14,1,1,15,1,0,,,0,0,0,1,1,1,,201,1,1,0,310140
9,1,15,0,1,12,0,0,,,1,0,0,2,1,,,191,4,,0,263678
7,0,,,1,14,0,0,,,0,0,0,1,1,,,176,4,,0,283523
7,1,14,3,0,,,0,,,0,0,0,2,1,1,,175,1,2,0,290430
5,1,11,0,0,,,0,,,1,0,0,1,1,1,,154,1,2,0,292204
7,0,,,1,13,2,0,,,0,0,0,2,1,1,,173,1,2,0,290430
8,0,,,0,,,0,,,0,0,0,2,1,2,,176,1,2,0,290430
7,0,,,0,,,0,,,0,0,0,2,1,2,,158,1,2,0,298600
8,1,10,0,1,11,2,0,,,0,0,0,2,1,1,,183,1,2,0,290430
6,0,,,0,,,0,,,0,0,0,2,1,27,18000,160,4,2,0,298600
6,1,12,0,0,,,0,,,1,0,0,2,1,1,,168,3,1,0,280545
8,0,,,0,,,0,,,0,0,0,2,1,1,20000,179,1,1,1,285164
8,0,,,0,,,0,,,0,0,0,2,1,2,,188,1,2,1,253912
8,0,,,1,12,1,0,,,1,0,0,1,1,1,,178,1,1,1,273022
11,1,14,10,1,16,0,1,16,0,0,0,0,1,1,,,211,1,,1,298653
7,1,13,0,0,,,0,,,1,0,0,2,1,1,21500,170,1,3,1,270155
6,0,,,0,,,0,,,0,0,0,1,1,1,13000,153,1,2,1,281381
7,1,12,0,1,12,0,0,,,0,0,0,1,1,1,,168,4,2,1,250427
8,1,12,1,1,10,1,1,13,0,1,0,0,1,1,6,,177,2,1,1,278957
6,0,,,0,,,0,,,0,0,0,1,1,1,,164,1,1,1,255871
7,0,,,1,12,0,0,,,1,0,0,1,1,1,,178,4,1,,278957
6,1,14,0,0,,,0,,,0,0,0,1,1,1,,178,1,1,,273022
9,1,14,30,1,15,15,1,16,,0,1,1,2,1,,,205,10,,1,314432
9,1,10,30,1,,15,1,12,25,0,0,0,1,1,1,25000,203,4,,1,298653
7,0,,,0,,,0,,,0,0,0,2,1,1,25000,171,1,1,1,279674
7,0,,,1,13,0,0,,,0,0,0,1,1,1,13000,173,5,2,,273022
6,1,12,30,1,12,0,0,,,0,0,0,1,1,1,3900,156,1,1,0,281381
7,1,13,25,1,12,0,1,14,1,0,0,0,2,1,4,16901,178,4,2,1,279674
